product_id,sku,product_name,category,sub_category,brand,supplier,unit_cost,list_price,launch_date,status
10324,SKU-IN-10324,MAMAEARTH Education Model 161,BOOKS,EDUCATION,MAMAEARTH,METRO CASH & CARRY,447.36,681.73,2022-10-04,ACTIVE
10325,SKU-IN-10325,PARLE Mens Ethnic Model 865,APPAREL,MENS ETHNIC,PARLE,FLIPKART WHOLESALE,37740.09,86044.18,2022-07-27,ACTIVE
10326,SKU-IN-10326,BOAT Decor Model 342,HOME & KITCHEN,DECOR,BOAT,TATA DIGITAL,48883.09,85556.67,2020-09-24,ACTIVE
10327,SKU-IN-10327,GODREJ Ayurveda Model 239,BEAUTY,AYURVEDA,GODREJ,FLIPKART WHOLESALE,4059.86,6165.52,2021-02-19,ACTIVE
10328,SKU-IN-10328,PUMA Womens Ethnic Model 888,APPAREL,WOMENS ETHNIC,PUMA,BIG BASKET SUPPLY,3061.04,4251.32,2022-01-03,DISCONTINUED
10329,SKU-IN-10329,ASIAN PAINTS Badminton Model 946,SPORTS,BADMINTON,ASIAN PAINTS,RELIANCE RETAIL,117.82,256.7,2021-09-15,ACTIVE
10330,SKU-IN-10330,BOAT Makeup Model 150,BEAUTY,MAKEUP,BOAT,TATA DIGITAL,25871.75,42923.93,2022-11-17,ACTIVE
10331,SKU-IN-10331,XIAOMI Furniture Model 573,HOME & KITCHEN,FURNITURE,XIAOMI,FLIPKART WHOLESALE,4802.87,9042.07,2020-07-12,ACTIVE
10332,SKU-IN-10332,RELIANCE Mens Ethnic Model 802,APPAREL,MENS ETHNIC,RELIANCE,FLIPKART WHOLESALE,148.04,325.28,2022-02-01,ACTIVE
10333,SKU-IN-10333,BOAT Mens Ethnic Model 194,APPAREL,MENS ETHNIC,BOAT,DMART WHOLESALE,726.87,1279.25,2020-09-20,ACTIVE
10334,SKU-IN-10334,RELIANCE Audio Model 504,ELECTRONICS,AUDIO,RELIANCE,AMAZON BUSINESS INDIA,743.1,1299.04,2024-01-23,ACTIVE
10335,SKU-IN-10335,BIBA Regional Model 556,BOOKS,REGIONAL,BIBA,METRO CASH & CARRY,2345.96,3437.36,2021-07-27,ACTIVE
10336,SKU-IN-10336,HP Atta & Dal Model 386,GROCERIES,ATTA & DAL,HP,UDAAN DISTRIBUTORS,7156.01,12887.16,2020-06-28,ACTIVE
10337,SKU-IN-10337,DELL Non-Fiction Model 119,BOOKS,NON-FICTION,DELL,UDAAN DISTRIBUTORS,523.07,1136.37,2024-06-15,ACTIVE
10338,SKU-IN-10338,HP Ages 9+ Model 376,TOYS,AGES 9+,HP,METRO CASH & CARRY,7371.27,13472.86,2022-03-06,ACTIVE
10339,SKU-IN-10339,TATA Makeup Model 466,BEAUTY,MAKEUP,TATA,BIG BASKET SUPPLY,1221.86,2920.56,2022-12-20,ACTIVE
10340,SKU-IN-10340,PARLE Womens Ethnic Model 157,APPAREL,WOMENS ETHNIC,PARLE,BIG BASKET SUPPLY,4642.56,10027.57,2024-02-18,DISCONTINUED
10341,SKU-IN-10341,BIBA Makeup Model 467,BEAUTY,MAKEUP,BIBA,RELIANCE RETAIL,494.39,1076.36,2023-11-29,ACTIVE
10342,SKU-IN-10342,HP Appliances Model 157,HOME & KITCHEN,APPLIANCES,HP,BIG BASKET SUPPLY,30251.82,54876.86,2020-07-03,ACTIVE
10343,SKU-IN-10343,HP Wearables Model 233,ELECTRONICS,WEARABLES,HP,DMART WHOLESALE,298.8,584.53,2024-07-09,ACTIVE
10344,SKU-IN-10344,TATA Skincare Model 213,BEAUTY,SKINCARE,TATA,DMART WHOLESALE,489.96,1129.26,2024-05-04,ACTIVE
10345,SKU-IN-10345,MAMAEARTH Ayurveda Model 849,BEAUTY,AYURVEDA,MAMAEARTH,UDAAN DISTRIBUTORS,2972.71,4182.36,2020-11-18,DISCONTINUED
10346,SKU-IN-10346,SAMSUNG Makeup Model 414,BEAUTY,MAKEUP,SAMSUNG,TATA DIGITAL,549.15,1200.78,2022-02-13,ACTIVE
10347,SKU-IN-10347,XIAOMI Furniture Model 726,HOME & KITCHEN,FURNITURE,XIAOMI,BIG BASKET SUPPLY,10331.56,20071.61,2024-07-14,ACTIVE
10348,SKU-IN-10348,GODREJ Ages 0-3 Model 271,TOYS,AGES 0-3,GODREJ,FLIPKART WHOLESALE,13602.08,22427.54,2021-10-16,ACTIVE
10349,SKU-IN-10349,ASIAN PAINTS Ages 0-3 Model 905,TOYS,AGES 0-3,ASIAN PAINTS,FLIPKART WHOLESALE,237.16,314.94,2021-06-09,ACTIVE
10350,SKU-IN-10350,PUMA Audio Model 604,ELECTRONICS,AUDIO,PUMA,UDAAN DISTRIBUTORS,38215.03,55078.91,2022-04-27,ACTIVE
10351,SKU-IN-10351,HP Fiction Model 562,BOOKS,FICTION,HP,FLIPKART WHOLESALE,54869.81,111947.28,2020-11-29,ACTIVE
10352,SKU-IN-10352,GODREJ Fitness Model 484,SPORTS,FITNESS,GODREJ,METRO CASH & CARRY,7651.97,10217.91,2020-12-14,ACTIVE
10353,SKU-IN-10353,HP Mens Western Model 721,APPAREL,MENS WESTERN,HP,UDAAN DISTRIBUTORS,10231.51,23878.39,2020-12-03,ACTIVE
10354,SKU-IN-10354,GODREJ Laptops Model 839,ELECTRONICS,LAPTOPS,GODREJ,TATA DIGITAL,780.8,1343.5,2023-02-08,ACTIVE
10355,SKU-IN-10355,MAMAEARTH Outdoor Model 257,SPORTS,OUTDOOR,MAMAEARTH,RELIANCE RETAIL,344.68,648.73,2022-10-02,ACTIVE
10356,SKU-IN-10356,BOAT Audio Model 304,ELECTRONICS,AUDIO,BOAT,FLIPKART WHOLESALE,6732.06,13254.45,2022-09-10,ACTIVE
10357,SKU-IN-10357,BAJAJ Snacks Model 507,GROCERIES,SNACKS,BAJAJ,AMAZON BUSINESS INDIA,405.18,560.3,2024-05-26,DISCONTINUED
10358,SKU-IN-10358,XIAOMI Fitness Model 556,SPORTS,FITNESS,XIAOMI,RELIANCE RETAIL,328.27,554.34,2021-01-17,ACTIVE
10359,SKU-IN-10359,ASIAN PAINTS Ages 4-8 Model 870,TOYS,AGES 4-8,ASIAN PAINTS,FLIPKART WHOLESALE,677.81,1287.08,2020-11-05,ACTIVE
10360,SKU-IN-10360,PARLE Ayurveda Model 528,BEAUTY,AYURVEDA,PARLE,AMAZON BUSINESS INDIA,12390.83,21004.59,2022-12-06,ACTIVE
10361,SKU-IN-10361,BOAT Ages 4-8 Model 684,TOYS,AGES 4-8,BOAT,METRO CASH & CARRY,7300.0,15121.6,2022-10-25,ACTIVE
10362,SKU-IN-10362,BIBA Ages 0-3 Model 180,TOYS,AGES 0-3,BIBA,UDAAN DISTRIBUTORS,656.35,915.68,2022-05-17,ACTIVE
10363,SKU-IN-10363,GODREJ Cookware Model 669,HOME & KITCHEN,COOKWARE,GODREJ,UDAAN DISTRIBUTORS,73820.52,97964.54,2022-03-05,ACTIVE
10364,SKU-IN-10364,TATA Badminton Model 215,SPORTS,BADMINTON,TATA,UDAAN DISTRIBUTORS,52860.17,97841.34,2022-05-09,ACTIVE
10365,SKU-IN-10365,MAMAEARTH Furniture Model 648,HOME & KITCHEN,FURNITURE,MAMAEARTH,DMART WHOLESALE,64127.22,138104.86,2024-11-11,DISCONTINUED
10366,SKU-IN-10366,HP Badminton Model 512,SPORTS,BADMINTON,HP,METRO CASH & CARRY,51845.27,67040.37,2021-07-18,DISCONTINUED
10367,SKU-IN-10367,GODREJ Audio Model 481,ELECTRONICS,AUDIO,GODREJ,RELIANCE RETAIL,25105.71,52913.1,2021-07-04,ACTIVE
10368,SKU-IN-10368,ASIAN PAINTS Cricket Model 333,SPORTS,CRICKET,ASIAN PAINTS,METRO CASH & CARRY,6979.29,14220.86,2024-11-14,ACTIVE
10369,SKU-IN-10369,ASIAN PAINTS Ages 4-8 Model 552,TOYS,AGES 4-8,ASIAN PAINTS,BIG BASKET SUPPLY,38007.64,75725.97,2021-01-19,DISCONTINUED
10370,SKU-IN-10370,SAMSUNG Ages 9+ Model 826,TOYS,AGES 9+,SAMSUNG,UDAAN DISTRIBUTORS,436.45,625.35,2021-09-29,ACTIVE
10371,SKU-IN-10371,HALDIRAM Mobiles Model 151,ELECTRONICS,MOBILES,HALDIRAM,DMART WHOLESALE,677.73,1041.61,2022-07-23,ACTIVE
10372,SKU-IN-10372,PUMA Cricket Model 131,SPORTS,CRICKET,PUMA,BIG BASKET SUPPLY,36579.84,84555.57,2023-10-27,ACTIVE
10373,SKU-IN-10373,PUMA Ages 9+ Model 458,TOYS,AGES 9+,PUMA,DMART WHOLESALE,770.39,1383.44,2023-02-03,ACTIVE
10374,SKU-IN-10374,BAJAJ Fitness Model 898,SPORTS,FITNESS,BAJAJ,BIG BASKET SUPPLY,339.92,488.58,2023-03-17,ACTIVE
10375,SKU-IN-10375,ASIAN PAINTS Snacks Model 885,GROCERIES,SNACKS,ASIAN PAINTS,RELIANCE RETAIL,37484.52,47720.05,2024-05-17,DISCONTINUED
10376,SKU-IN-10376,TATA Appliances Model 829,HOME & KITCHEN,APPLIANCES,TATA,TATA DIGITAL,239.29,520.66,2021-09-17,DISCONTINUED
10377,SKU-IN-10377,PUMA Education Model 944,BOOKS,EDUCATION,PUMA,UDAAN DISTRIBUTORS,2371.11,3787.77,2022-12-02,ACTIVE
10378,SKU-IN-10378,SAMSUNG Wearables Model 800,ELECTRONICS,WEARABLES,SAMSUNG,FLIPKART WHOLESALE,54608.63,106509.09,2021-09-03,DISCONTINUED
10379,SKU-IN-10379,ASIAN PAINTS Mens Western Model 828,APPAREL,MENS WESTERN,ASIAN PAINTS,TATA DIGITAL,31409.87,49263.8,2023-09-05,ACTIVE
10380,SKU-IN-10380,RELIANCE Appliances Model 838,HOME & KITCHEN,APPLIANCES,RELIANCE,RELIANCE RETAIL,37095.09,60002.18,2020-10-13,DISCONTINUED
10381,SKU-IN-10381,ADIDAS Cricket Model 685,SPORTS,CRICKET,ADIDAS,BIG BASKET SUPPLY,3595.58,4640.52,2023-12-21,ACTIVE
10382,SKU-IN-10382,HP Masala Model 960,GROCERIES,MASALA,HP,METRO CASH & CARRY,33811.79,53937.38,2020-12-14,ACTIVE
10383,SKU-IN-10383,FABINDIA Womens Western Model 287,APPAREL,WOMENS WESTERN,FABINDIA,DMART WHOLESALE,26622.93,58027.22,2024-04-11,ACTIVE
10384,SKU-IN-10384,PARLE Atta & Dal Model 439,GROCERIES,ATTA & DAL,PARLE,DMART WHOLESALE,70743.12,122636.27,2024-12-21,ACTIVE
10385,SKU-IN-10385,MAMAEARTH Badminton Model 735,SPORTS,BADMINTON,MAMAEARTH,FLIPKART WHOLESALE,1186.47,2348.68,2023-04-03,DISCONTINUED
10386,SKU-IN-10386,MAMAEARTH Masala Model 991,GROCERIES,MASALA,MAMAEARTH,METRO CASH & CARRY,35480.18,56523.8,2020-04-20,ACTIVE
10387,SKU-IN-10387,ADIDAS Atta & Dal Model 423,GROCERIES,ATTA & DAL,ADIDAS,METRO CASH & CARRY,72284.85,172373.82,2020-10-20,ACTIVE
10388,SKU-IN-10388,BIBA Ages 4-8 Model 314,TOYS,AGES 4-8,BIBA,METRO CASH & CARRY,5368.39,6739.59,2021-07-14,ACTIVE
10389,SKU-IN-10389,FABINDIA Ages 0-3 Model 588,TOYS,AGES 0-3,FABINDIA,UDAAN DISTRIBUTORS,39227.22,68405.26,2022-05-28,ACTIVE
10390,SKU-IN-10390,HALDIRAM Wearables Model 875,ELECTRONICS,WEARABLES,HALDIRAM,BIG BASKET SUPPLY,34863.3,44143.52,2021-10-21,ACTIVE
10391,SKU-IN-10391,PARLE Mobiles Model 492,ELECTRONICS,MOBILES,PARLE,TATA DIGITAL,71142.93,114462.29,2020-07-29,ACTIVE
10392,SKU-IN-10392,BAJAJ Mens Ethnic Model 445,APPAREL,MENS ETHNIC,BAJAJ,UDAAN DISTRIBUTORS,4082.67,7546.13,2022-12-09,ACTIVE
10393,SKU-IN-10393,SAMSUNG Ayurveda Model 513,BEAUTY,AYURVEDA,SAMSUNG,RELIANCE RETAIL,173.66,398.19,2024-07-20,ACTIVE
10394,SKU-IN-10394,HALDIRAM Snacks Model 475,GROCERIES,SNACKS,HALDIRAM,RELIANCE RETAIL,9577.76,17530.45,2020-09-09,DISCONTINUED
10395,SKU-IN-10395,RELIANCE Fitness Model 806,SPORTS,FITNESS,RELIANCE,FLIPKART WHOLESALE,15784.17,34907.29,2020-04-08,DISCONTINUED
10396,SKU-IN-10396,MAMAEARTH Ages 4-8 Model 811,TOYS,AGES 4-8,MAMAEARTH,RELIANCE RETAIL,26197.16,53891.45,2021-02-24,ACTIVE
10397,SKU-IN-10397,DELL Fiction Model 950,BOOKS,FICTION,DELL,FLIPKART WHOLESALE,5284.14,10863.32,2022-05-07,ACTIVE
10398,SKU-IN-10398,MAMAEARTH Fitness Model 951,SPORTS,FITNESS,MAMAEARTH,BIG BASKET SUPPLY,2230.26,3300.14,2021-06-22,ACTIVE
10399,SKU-IN-10399,BIBA Education Model 592,BOOKS,EDUCATION,BIBA,DMART WHOLESALE,461.1,1059.11,2023-11-10,ACTIVE
10400,SKU-IN-10400,BOAT Laptops Model 192,ELECTRONICS,LAPTOPS,BOAT,FLIPKART WHOLESALE,676.42,1365.95,2020-11-01,ACTIVE
10401,SKU-IN-10401,PUMA Outdoor Model 278,SPORTS,OUTDOOR,PUMA,RELIANCE RETAIL,2701.7,3532.72,2024-07-23,ACTIVE
10402,SKU-IN-10402,ADIDAS Fragrance Model 146,BEAUTY,FRAGRANCE,ADIDAS,RELIANCE RETAIL,16344.88,36431.64,2024-12-28,ACTIVE
10403,SKU-IN-10403,SAMSUNG Cookware Model 195,HOME & KITCHEN,COOKWARE,SAMSUNG,DMART WHOLESALE,7676.64,11964.47,2024-02-10,ACTIVE
10404,SKU-IN-10404,XIAOMI Furniture Model 806,HOME & KITCHEN,FURNITURE,XIAOMI,AMAZON BUSINESS INDIA,7728.63,12076.82,2022-02-28,DISCONTINUED
10405,SKU-IN-10405,FABINDIA Furniture Model 263,HOME & KITCHEN,FURNITURE,FABINDIA,FLIPKART WHOLESALE,60301.6,143445.72,2024-09-25,DISCONTINUED
10406,SKU-IN-10406,PUMA Ages 9+ Model 129,TOYS,AGES 9+,PUMA,METRO CASH & CARRY,508.49,1091.24,2023-06-06,DISCONTINUED
10407,SKU-IN-10407,ADIDAS Ages 0-3 Model 112,TOYS,AGES 0-3,ADIDAS,BIG BASKET SUPPLY,1131.0,1754.02,2021-10-05,ACTIVE
10408,SKU-IN-10408,PARLE Womens Western Model 252,APPAREL,WOMENS WESTERN,PARLE,RELIANCE RETAIL,3289.4,6670.05,2022-02-27,ACTIVE
10409,SKU-IN-10409,HP Decor Model 438,HOME & KITCHEN,DECOR,HP,TATA DIGITAL,106.15,192.7,2021-05-08,ACTIVE
10410,SKU-IN-10410,XIAOMI Masala Model 920,GROCERIES,MASALA,XIAOMI,AMAZON BUSINESS INDIA,6683.14,8959.79,2022-06-28,ACTIVE
10411,SKU-IN-10411,GODREJ Ages 4-8 Model 205,TOYS,AGES 4-8,GODREJ,UDAAN DISTRIBUTORS,785.5,1655.07,2020-02-06,DISCONTINUED
10412,SKU-IN-10412,TATA Wearables Model 411,ELECTRONICS,WEARABLES,TATA,BIG BASKET SUPPLY,643.84,1517.95,2023-07-29,DISCONTINUED
10413,SKU-IN-10413,RELIANCE Fragrance Model 734,BEAUTY,FRAGRANCE,RELIANCE,AMAZON BUSINESS INDIA,683.24,1114.89,2024-04-20,ACTIVE
10414,SKU-IN-10414,MAMAEARTH Ages 0-3 Model 748,TOYS,AGES 0-3,MAMAEARTH,TATA DIGITAL,23965.79,39365.26,2024-08-26,ACTIVE
10415,SKU-IN-10415,BIBA Mens Ethnic Model 519,APPAREL,MENS ETHNIC,BIBA,FLIPKART WHOLESALE,1811.23,3757.19,2024-01-17,ACTIVE
10416,SKU-IN-10416,MAMAEARTH Snacks Model 833,GROCERIES,SNACKS,MAMAEARTH,DMART WHOLESALE,2352.24,5170.78,2021-01-25,ACTIVE
10417,SKU-IN-10417,MAMAEARTH Fiction Model 237,BOOKS,FICTION,MAMAEARTH,AMAZON BUSINESS INDIA,4093.19,7890.5,2022-10-29,ACTIVE
10418,SKU-IN-10418,ADIDAS Wearables Model 808,ELECTRONICS,WEARABLES,ADIDAS,METRO CASH & CARRY,42771.1,78467.13,2020-12-28,ACTIVE
10419,SKU-IN-10419,GODREJ Womens Western Model 809,APPAREL,WOMENS WESTERN,GODREJ,BIG BASKET SUPPLY,71460.12,123730.66,2023-06-01,ACTIVE
10420,SKU-IN-10420,BAJAJ Education Model 816,BOOKS,EDUCATION,BAJAJ,TATA DIGITAL,6594.54,9291.09,2023-05-18,ACTIVE
10421,SKU-IN-10421,HALDIRAM Snacks Model 235,GROCERIES,SNACKS,HALDIRAM,METRO CASH & CARRY,59435.69,121225.21,2023-10-09,ACTIVE
10422,SKU-IN-10422,HP Mens Western Model 790,APPAREL,MENS WESTERN,HP,TATA DIGITAL,49085.95,99017.69,2022-05-04,DISCONTINUED
10423,SKU-IN-10423,MAMAEARTH Wearables Model 304,ELECTRONICS,WEARABLES,MAMAEARTH,TATA DIGITAL,335.65,440.05,2020-04-25,ACTIVE
10424,SKU-IN-10424,FABINDIA Cricket Model 654,SPORTS,CRICKET,FABINDIA,RELIANCE RETAIL,567.95,902.71,2024-03-23,ACTIVE
10425,SKU-IN-10425,PARLE Ages 0-3 Model 903,TOYS,AGES 0-3,PARLE,TATA DIGITAL,54592.6,92655.63,2022-11-12,ACTIVE
10426,SKU-IN-10426,ADIDAS Regional Model 861,BOOKS,REGIONAL,ADIDAS,TATA DIGITAL,30511.09,57511.67,2020-01-27,ACTIVE
10427,SKU-IN-10427,SAMSUNG Ages 0-3 Model 842,TOYS,AGES 0-3,SAMSUNG,BIG BASKET SUPPLY,47356.29,92055.66,2024-05-08,ACTIVE
10428,SKU-IN-10428,BOAT Ages 0-3 Model 486,TOYS,AGES 0-3,BOAT,RELIANCE RETAIL,771.86,1617.31,2020-09-01,DISCONTINUED
10429,SKU-IN-10429,FABINDIA Cricket Model 577,SPORTS,CRICKET,FABINDIA,METRO CASH & CARRY,487.99,753.1,2021-11-07,ACTIVE
10430,SKU-IN-10430,RELIANCE Cookware Model 908,HOME & KITCHEN,COOKWARE,RELIANCE,DMART WHOLESALE,52323.82,105232.29,2022-10-01,ACTIVE
10431,SKU-IN-10431,BIBA Makeup Model 656,BEAUTY,MAKEUP,BIBA,UDAAN DISTRIBUTORS,12908.71,23634.7,2022-05-01,ACTIVE
10432,SKU-IN-10432,HALDIRAM Makeup Model 870,BEAUTY,MAKEUP,HALDIRAM,AMAZON BUSINESS INDIA,31895.61,53103.56,2021-03-23,ACTIVE
10433,SKU-IN-10433,SAMSUNG Footwear Model 349,APPAREL,FOOTWEAR,SAMSUNG,RELIANCE RETAIL,2530.5,5032.16,2023-06-26,ACTIVE
10434,SKU-IN-10434,XIAOMI Fiction Model 941,BOOKS,FICTION,XIAOMI,DMART WHOLESALE,4689.71,7387.48,2022-11-24,DISCONTINUED
10435,SKU-IN-10435,BAJAJ Ages 0-3 Model 271,TOYS,AGES 0-3,BAJAJ,RELIANCE RETAIL,21860.89,40245.44,2020-07-15,ACTIVE
10436,SKU-IN-10436,ADIDAS Snacks Model 859,GROCERIES,SNACKS,ADIDAS,UDAAN DISTRIBUTORS,204.18,449.82,2024-12-04,ACTIVE
10437,SKU-IN-10437,PUMA Furniture Model 282,HOME & KITCHEN,FURNITURE,PUMA,TATA DIGITAL,31883.51,43063.43,2020-04-21,ACTIVE
10438,SKU-IN-10438,ADIDAS Atta & Dal Model 117,GROCERIES,ATTA & DAL,ADIDAS,UDAAN DISTRIBUTORS,4048.1,6942.96,2021-10-09,ACTIVE
10439,SKU-IN-10439,BOAT Wearables Model 466,ELECTRONICS,WEARABLES,BOAT,FLIPKART WHOLESALE,50163.78,103137.45,2020-05-28,ACTIVE
10440,SKU-IN-10440,BAJAJ Fitness Model 585,SPORTS,FITNESS,BAJAJ,METRO CASH & CARRY,3546.18,7785.43,2020-03-04,ACTIVE
10441,SKU-IN-10441,BAJAJ Decor Model 987,HOME & KITCHEN,DECOR,BAJAJ,DMART WHOLESALE,18373.44,37277.55,2024-06-16,ACTIVE
10442,SKU-IN-10442,RELIANCE Furniture Model 187,HOME & KITCHEN,FURNITURE,RELIANCE,TATA DIGITAL,479.54,816.75,2023-01-26,ACTIVE
10443,SKU-IN-10443,ADIDAS Makeup Model 326,BEAUTY,MAKEUP,ADIDAS,TATA DIGITAL,69305.04,97985.09,2021-01-11,ACTIVE
10444,SKU-IN-10444,RELIANCE Womens Ethnic Model 787,APPAREL,WOMENS ETHNIC,RELIANCE,FLIPKART WHOLESALE,41211.09,77563.98,2021-08-18,ACTIVE
10445,SKU-IN-10445,HP Womens Ethnic Model 202,APPAREL,WOMENS ETHNIC,HP,TATA DIGITAL,3371.4,6816.94,2021-04-25,ACTIVE
10446,SKU-IN-10446,HP Atta & Dal Model 698,GROCERIES,ATTA & DAL,HP,METRO CASH & CARRY,3164.09,6354.55,2023-11-21,ACTIVE
10447,SKU-IN-10447,BIBA Ayurveda Model 857,BEAUTY,AYURVEDA,BIBA,UDAAN DISTRIBUTORS,284.91,613.56,2023-12-29,ACTIVE
10448,SKU-IN-10448,GODREJ Makeup Model 598,BEAUTY,MAKEUP,GODREJ,FLIPKART WHOLESALE,4132.51,6870.52,2021-09-17,ACTIVE
10449,SKU-IN-10449,FABINDIA Mens Western Model 178,APPAREL,MENS WESTERN,FABINDIA,FLIPKART WHOLESALE,22143.1,46358.27,2023-07-07,ACTIVE
10450,SKU-IN-10450,XIAOMI Wearables Model 656,ELECTRONICS,WEARABLES,XIAOMI,AMAZON BUSINESS INDIA,23318.77,30131.46,2021-06-17,ACTIVE
10451,SKU-IN-10451,PARLE Ayurveda Model 613,BEAUTY,AYURVEDA,PARLE,FLIPKART WHOLESALE,60792.33,96334.51,2022-08-09,DISCONTINUED
10452,SKU-IN-10452,PARLE Skincare Model 556,BEAUTY,SKINCARE,PARLE,METRO CASH & CARRY,57259.64,121435.5,2020-10-14,ACTIVE
10453,SKU-IN-10453,SAMSUNG Decor Model 370,HOME & KITCHEN,DECOR,SAMSUNG,DMART WHOLESALE,214.11,387.71,2020-05-08,ACTIVE
10454,SKU-IN-10454,DELL Mobiles Model 147,ELECTRONICS,MOBILES,DELL,RELIANCE RETAIL,3594.27,8286.9,2024-12-10,ACTIVE
10455,SKU-IN-10455,DELL Footwear Model 692,APPAREL,FOOTWEAR,DELL,METRO CASH & CARRY,67734.6,149700.45,2021-06-23,DISCONTINUED
10456,SKU-IN-10456,BOAT Education Model 628,BOOKS,EDUCATION,BOAT,UDAAN DISTRIBUTORS,26114.22,61853.49,2021-04-01,ACTIVE
10457,SKU-IN-10457,HP Ayurveda Model 269,BEAUTY,AYURVEDA,HP,BIG BASKET SUPPLY,8475.03,19190.34,2022-06-19,ACTIVE
10458,SKU-IN-10458,FABINDIA Outdoor Model 221,SPORTS,OUTDOOR,FABINDIA,BIG BASKET SUPPLY,168.02,326.35,2024-07-31,DISCONTINUED
10459,SKU-IN-10459,HP Skincare Model 762,BEAUTY,SKINCARE,HP,UDAAN DISTRIBUTORS,42474.65,63385.33,2020-11-26,ACTIVE
10460,SKU-IN-10460,FABINDIA Beverages Model 140,GROCERIES,BEVERAGES,FABINDIA,METRO CASH & CARRY,50649.03,71158.48,2022-11-15,ACTIVE
10461,SKU-IN-10461,BIBA Cookware Model 752,HOME & KITCHEN,COOKWARE,BIBA,RELIANCE RETAIL,76993.16,149309.84,2023-02-28,ACTIVE
10462,SKU-IN-10462,PUMA Womens Ethnic Model 324,APPAREL,WOMENS ETHNIC,PUMA,UDAAN DISTRIBUTORS,79479.86,178622.86,2020-12-15,ACTIVE
10463,SKU-IN-10463,BIBA Cookware Model 704,HOME & KITCHEN,COOKWARE,BIBA,FLIPKART WHOLESALE,57362.56,132547.94,2023-05-06,ACTIVE
10464,SKU-IN-10464,FABINDIA Regional Model 800,BOOKS,REGIONAL,FABINDIA,UDAAN DISTRIBUTORS,62.42,115.55,2022-10-29,ACTIVE
10465,SKU-IN-10465,HP Womens Ethnic Model 615,APPAREL,WOMENS ETHNIC,HP,FLIPKART WHOLESALE,51186.59,115651.78,2022-12-24,ACTIVE
10466,SKU-IN-10466,FABINDIA Ages 9+ Model 794,TOYS,AGES 9+,FABINDIA,UDAAN DISTRIBUTORS,46828.59,58600.37,2024-05-05,DISCONTINUED
10467,SKU-IN-10467,DELL Skincare Model 887,BEAUTY,SKINCARE,DELL,UDAAN DISTRIBUTORS,2452.3,5327.98,2024-06-05,ACTIVE
10468,SKU-IN-10468,FABINDIA Womens Western Model 185,APPAREL,WOMENS WESTERN,FABINDIA,TATA DIGITAL,4235.42,6426.78,2024-10-25,DISCONTINUED
10469,SKU-IN-10469,TATA Outdoor Model 220,SPORTS,OUTDOOR,TATA,RELIANCE RETAIL,61542.49,77431.6,2022-12-06,DISCONTINUED
10470,SKU-IN-10470,ADIDAS Atta & Dal Model 359,GROCERIES,ATTA & DAL,ADIDAS,TATA DIGITAL,1567.4,2727.25,2023-04-13,DISCONTINUED
10471,SKU-IN-10471,XIAOMI Fragrance Model 283,BEAUTY,FRAGRANCE,XIAOMI,DMART WHOLESALE,359.92,774.32,2022-09-15,DISCONTINUED
10472,SKU-IN-10472,SAMSUNG Cricket Model 775,SPORTS,CRICKET,SAMSUNG,FLIPKART WHOLESALE,36665.34,51653.35,2024-11-04,ACTIVE
10473,SKU-IN-10473,BIBA Ages 9+ Model 920,TOYS,AGES 9+,BIBA,RELIANCE RETAIL,210.84,360.67,2021-11-24,ACTIVE
10474,SKU-IN-10474,BOAT Fiction Model 165,BOOKS,FICTION,BOAT,TATA DIGITAL,403.75,783.39,2020-06-29,ACTIVE
10475,SKU-IN-10475,RELIANCE Skincare Model 771,BEAUTY,SKINCARE,RELIANCE,TATA DIGITAL,35671.47,84973.56,2023-06-11,ACTIVE
10476,SKU-IN-10476,PUMA Decor Model 630,HOME & KITCHEN,DECOR,PUMA,TATA DIGITAL,201.28,403.65,2024-07-04,ACTIVE
10477,SKU-IN-10477,DELL Wearables Model 136,ELECTRONICS,WEARABLES,DELL,DMART WHOLESALE,58288.38,114097.67,2023-10-12,ACTIVE
10478,SKU-IN-10478,BOAT Mobiles Model 515,ELECTRONICS,MOBILES,BOAT,BIG BASKET SUPPLY,6413.64,10621.61,2022-03-20,ACTIVE
10479,SKU-IN-10479,BAJAJ Mens Ethnic Model 455,APPAREL,MENS ETHNIC,BAJAJ,TATA DIGITAL,67743.07,155962.18,2021-12-13,ACTIVE
10480,SKU-IN-10480,XIAOMI Dairy Model 209,GROCERIES,DAIRY,XIAOMI,FLIPKART WHOLESALE,8334.9,12096.36,2022-11-02,ACTIVE
10481,SKU-IN-10481,DELL Skincare Model 356,BEAUTY,SKINCARE,DELL,AMAZON BUSINESS INDIA,7108.01,15531.85,2023-03-23,DISCONTINUED
10482,SKU-IN-10482,GODREJ Ages 0-3 Model 128,TOYS,AGES 0-3,GODREJ,AMAZON BUSINESS INDIA,5707.48,13018.78,2024-10-31,ACTIVE
10483,SKU-IN-10483,XIAOMI Fitness Model 335,SPORTS,FITNESS,XIAOMI,DMART WHOLESALE,64783.23,97397.68,2023-12-07,DISCONTINUED
10484,SKU-IN-10484,ASIAN PAINTS Skincare Model 940,BEAUTY,SKINCARE,ASIAN PAINTS,DMART WHOLESALE,265.47,453.63,2024-03-13,ACTIVE
10485,SKU-IN-10485,GODREJ Decor Model 864,HOME & KITCHEN,DECOR,GODREJ,BIG BASKET SUPPLY,2373.68,4533.18,2021-01-09,DISCONTINUED
